text,genre,feature
"sery.

FARM AND HOUSEHOLD.

Sheep Their Breeds. The Leice­
ster are usually placed at the head of the
long wool breeds, as being the finest in
form and fleeces, and also because it has
been largely used in crossing, for the im­
provement of the other varieties.
The head is hornless, and rather long
and narrow; ears thin, with spots of
bluish tinge. The long, well cut ear of
the pure .Leicester, with ita sprightly
backward inclination, is a distinguishing
characteristic of the breed, as is also the
full, prominent . eye, with quiet and
lively expression. The face and forehead
must be bare of wool, though covered
with a fine coat of hair white, with a
little inclination to a bluish tint
The body is straight ; with ribs well
sprung and ban el shaped; the pelt in­
clined to be thin ; the wool exceedingly
soft, fine and lustrous, and should be uni
form over the carcass.
The extremities muzzle and leSs are
exceedingly fine, but the quarters are full
and wide, with jack broad and level.
Indeed, the carcass of the true Leicester
sheep is as near perfection in form as can
be conceived possible.
The Cotswold, though of late years
modified by the crosses of the Leicester
blood, and therefore, strongly resembling
that breed, is somewhat coarser and
longer in carcass ; with a heavy fleece,
which should be as lustrous, though not
so fins, as the Leicester. The head
is larger, and must have a tuft of wool
on the forehead, which the Leicester
never has.
The Lincoln is as large as the Cotswold,
though in other respects, as now bred,
very strongly resembling the Leicester.
The head is long, the lace narrow and
bare of wool, with white, fine hair and
lieht bluish tint as in the LeiepRtpr.
They stand rather higher on the leg than
the two varieties before mentioned, and
the carcass is apt to be less symmetrical ;
but the fleece is longer and heavier, and,
though not quite so fane as the Leicester,
is unsurpassed in luster, and therefore
commands the best price in the mar­
kets.It is difficult to discribe animals so as
to enable a person to determine the pure
bred from the mongrel ; indeed the best
judges are not always able to detect the
presence ot a slight dash of interior
blood.
One thing the producer may rely
upon that long-wool sheep peddled
the country at low prices are never pure
bred. Indeed, blooded stock of all sorts
should be purchased of parties that are
known as reputable breeders this is the
only reliable security the purchaser can
have that the animal purchased will turn
out what it is represented to be.
Ihe bouthdown sheep has a broad.
rather short, though exceedingly neat
head ; forehead covered with wool, and
the face and legs with gray or brown
hair. The fleece is rather short, of good
felting quality, equal to half-blood
Merino, out superior for flannel, etc.,
and Bhould be solid and compact, with
out projecting hajrs.
ihe carcass should be straight, with
well sprung ribs and broad, level back
having wide quarters, deep flank and
well-packed twist This being held in
higher esteem than any other breed for
the production of superior mutton, the
full and perfect development of carcass is
deemed of the highest importance.
Ihe Hampshire Downs are coarser in
form and fleece, with black faces and
leta.
The Shropshire Downs are a cross be­
tween the Southdowns and Long-wools
a large breed, with long, coarse wool, in
form resembling the Cotswold, with
black faces and legs.
in regard to this matter of the color of
the faces and the legs, it is remarkable
that while the Southdowns, which stand
at the head of all these varieties, have,
as before observed, brown or gray colors
in these parts, their crosses on other
breeds will frequently show blackfaces
and legs.
When the object is to keep a small
flock for mutton, rams of this variety are
found exceedingly profitable to cross on
ewes, of almost any other breed. But
the nearer they go to the pure blood the
better the mutton.
The Action of Lime. Ashes and
lime do not re-act upon each other to
form an insoluble compound, when ap­
plied to the land, nor is any injurious
compound of any kind liable to be pro­
duced. Lime applied to a soil consisting
mostly of oyster shells could not do so
much good, unless the soil contained also
a considerable proportion of organic mat­
ter for it to act upon to decompose. A
certain proportion of organic matter is
essential to the constitution of a good
healthy soil, and if there is already in the
beginning less than this proportion, the
addition of lime will reduce it and do
harm ; liming without manuring will
im poverish any soil, sooner or later ; the
sooner, the smaller the quantity of plant
food that there is in it to start with. On
a very sandy soil lime in said to be liable
to form a sort of a mortar with the sand,
in one or both of these considerations it
seems possible to find a good reason why
q
is
of

you should think that lime is working
unfavorably on your very sanay son.
Shaking Bees from Combs. J. JL­
Marven, in the American Bee Journal,
eives the following way to prevent irri
tating bees, in brushing from the combs,
in sub-dividing : Use more care in sub
duing bees, in long, deep, or large hives.
It is generally best to manage the hives,
extracting honey, making swarms, etc.,
during a yield of honey, and before it is
sealed with wax, that all the bees may
fill their sacs with honey, which they
will do if there is enough uncapped, and
they are distributed properly. If the
honey is not in a fit condition, or of suf­
ficient quantity, food may be given to
subdue the most vicious stock. The
brush is one or more grape or plantain
leaves rolled loosely, and sometimes the
end trimmed.
Weeds, grass, broom, feathers, or
brushes may be used ; but if the articles
are scarce, or only one at hand, dip oc­
casionally in water to wash off the odor,
which enrages badly managed bees. Use
the old-fashioned native or black bees,
with your deep frames, that drop off the
comb like shot off a shingle, at a least
touch.

Household Helps.

To Dress Silk. Take an old
glove the color of the dress as near as
possible; put it in a saucepan with a
quart of water, boil down to a pint, and
sponge the dress on the right side with
this. It is a dressing the French give to
many of their silks. A white glove will
do for any color if you cannot match
the shade.
A Remedy for Rheumatism. Here
is a remedy I have tried in my family
and found most excellent for lnnamina­
tory rheumatism it isa charity to print
t: Four ounces saltpetre in one pint of
alcohol ; shake well and bathe parts af­
fected ; wetting red flannel with it, lay
it on. It does not cure, but takes away
the redness, reduces the swelling, and
relieves the torment and agony. M. S. D.
Heating the Oven. Fruit pies re­
quire a hotter fire than bread, but steady
from first to last; if too hot at first the
crust will cook before the fruit does;
if too slow toward the last, the crust
will dry up before the fruit is done;
if too hot toward the last the fruit will
stew out before the crust is done.
Pumpkin pies require a fire as hot as can
be without burning the crust
Composition Cake. This recipe will
do also for jelly, or cup cakes. Take two
cups of sugar, into which rub half a
cup of butter ; add the yolks of four
eggs, then one cup of thick, sour cream ;
one-half teaspoon cream tartar mixed
with two and a half cups flour. Beat the
whites of the eggs to a froth and add
them last Bake about thirty minutes.

Useful Information.

Benzine and common clav will clean
marble.
To clean a browned porcelain kettle,
boil peeled potatoes in it The porcelain
will be rendered nearly as white as when
new.
Immersing a growing plant in water
ol one hundred and twenty degrees will
clean it of lice and other insects, a nd not
hurt the plant
Never neglect your fireplaces. Much
of the cheerfulness of life depends upon
them. What makes a fire so pleasant is
that it is a live thing in a dead room.
An inkstand was turned over upon a
white tablecloth ; a servant threw over
it a mixture of salt and pepper, plenti­
fully, and all traces of it disappeared.
To remove paint from windows, take
strong bicarbonate of soda and dissolve
it in hot water; wash the glass, and in
twenty minutes or half an hour rub
thoroughly with a dry cloth.
.A simple and harmless application
for rineworm is found bv washincr with a
solution made from the root of the com­
mon narrow-leafed dock, which belongs
to the botanical genus Rumex. Use
vinegar for the solvent.
Filter for cistern water Perforate
the bottom of a wooden box with a num-
of small holes ; place inside a piece of
flannel, cover with coarsely ptwdered
charcoal, over this coarse river sand, and
on this small pieces of sandstone.

Wh",recipe,
"DIIMITIIEBIA.—A correspond­

ent of tlie Boston Journal writes that he
has used the following remedy for diph­
theria in a creat many hard cases, and in
not one has it failed to effect a cure. It
is as follows: Procure some pitch tar
not gas tar—put a little on a hot iron, in­
vert tunnel over the smoke, and let the
patient inhale as much as lie can without
strangling, for a few minutes, five or six
times a day. During the intervals let the,
patient have small pieces of ice to keep as
near tlie root of the tongue as possible,

AwniTEit in flic Mair.t, Farmer gives
this recipe f",recipe,
".
How to Kur.i"" Houqui:ts Fi!i:sn.
There arc various recipes for ktcping
boucpiets fresh. Some peoplo stick
them in moist sand ; soni"" salt thc
water in thc vases, and otherts warin
it ; others, again, usc a iew drops ot
amnioiiia. My rule is to cool thc
flowers thoioughly at night. Wlien
the long day of funiacc heat hiu madc
the roses droop and their stems limp
ind llfeless, I clip them a little, and
set tliem to tloat in a niarblo basin full
of very cold water. In the morning
thc v como out mado ovcr iuto crisp
benutv. as fresh and blooinintr as if
just gatbered. All flowers, howevcr,
will not stand this water-curo. Helio­
trope blaekens aud falls to pieces un­
dcr it: azaleas droi)' from th;ir stems,
and niigoiictte soaks away its fiag­
rance. For these I use dry, cold air.
I wrap thcm iu cotton wool, and set
them on a shclt in the ice-chest ! I
cau altnost hear you laugh, but really
I am not jokiug. Flowers thus treat-
ed keep perfeetly for a week with nie,
and often longer. S. C, in bt. Nich
olas f'jr November.",recipe,
"s our recipe for curing
meat: To one gallon of water, take one
and a half pounds of salt, one-half pound
of sugar, one-half ounce of potash. In
this ratio the pickle can be increased to
any quantity desired. Let these be boiled
toge^ier until all the dirt from the sugar
rises to tlie top and is skimmed off. Then
throw it into a tub to cool, and when cold,
pour it over your beef or pork. The
meat must be well covered with pickle,
and should not be put down for at least
two days after killing, during which time
it should be slightly sprinkled with pow­
dered saltpeter, which removes all the
surface blood, etc., leaving the meat fresh
and clean. Some omit boiling the pickle,
and find it to answer well, though the
operation of boiling purifies the pickle by
throwing off the dirt always to be found
in salt and sugar. If thisrecipe is strictly
followed, it will require only a single trial
to prove its superiority over the oommon
way or ways of putting down meat, and
will not soon be abandoned for any other.
The meat is unsurpassed for sweetness,
delicacy and freshness of color.-

-Germa",recipe,
"r Milk.—Three cups ef sweet
heads with the right and""left cut at milk 2 cups of corn meal 2 cups of

theinstaut of jumping a hurdle. The 1 '""1) ot molasses 1
most skillful maneuver is the cutting",recipe,
"en.

Lemons for Consumption.
An exchange gives the following recipe
for consumption : Tut a dozen of wl o'.e
lemons in cold water nnd boil until soft
(not too so t) roll and squeeze until the
juice is all extracted, sweeten the juice
enough to be palatable, then drink. Use
as mauy ns a dozen a day. Should they
onUBO pain or looseness of the bowels,
lessen the quantity and use five or six a
dny, until a little better, then begin and
Use a dozen again. By the time you have
used five or six dozon, jrou will begin to
gain strength nnd have an appetite. Of
oonrse, as you get better, you need not
r.so as many. Follow these directions,
and we know you will never regret it if
there is nny help for you. Only keep it
up faithfully. WeVknow of two cases
where both of the patients were given up
by the physicians, and were in the Inst
stages of consumption, yet both were
cured by simply using lemons according
to the directions we have stated. One
lady in particular was bedridden nnd
very low ; Lad tried everything that money
could procure, but nil in vain, when, to
please a friend, she wns finally persuad­
ed to use the lemons. She began to use
them iu February, and in April she
weighed 140 pounds. She is a well
woman to-day, and likely to live ns long
ns any of us.

J",recipe,
"t under the blistering sun.
CURE FOR CONstTMPTIoN.-A cor­
respondent of the Southern Planta­
tion writes as tollows about the
power of a well known plant : ""I
have discovered a remedy for pul­
mon ary consumption. It has cured
a number of cases after thbey had
commenced bleeding at the lungs,
and the hectic flush was already
on the cheek. After trying this
remedy to my own satisfaction,
I have- thought philantrbopy re­
quired that I should let it be
known to the world. It is the
common mullein steeped strong
and sweetened with sugar, and
drank freely. The herb should
be g'athered before the end of July,
if convenient. Young or old plants
are good dried in the shade and
kept ini clean paper bags. The
medicine must be continued from
three to six months, according to
the nature of the disease. It is
very good for the blood vessels.
It st.rengthens and builds up the
system, instead of taking away
strength. It makes good blood and
takes inflammation away from the
lungs. It is the wish of the writer
that every periodical shbould pu blish
this recipe for the benefit of the
human family. Lay this up, and
keep it in t.he house ready for use.",recipe,
"d by beating up
tbe white of an egg, adding to it the
juice of one lemon, and sweetening with
white sugar to tbe taste. Take a tea­
spoonful from time to time. .
Mr. D. G. Lane, from the West In­
dia Islands, writes as follows to tbe
Council Bluffs Globe. , The recipe given
may be worth remembering: For the
last two weeks I have been in this coun­
try from the West Indies, and I find tie
grasshoppers making great ravages in
vegetation. Jn order to prevent this,
burn one pound of sulphur on charcoal
in the center of a field, and save what it
has taken so much toil to develop. To
prevent potato bus from destroying tbe
crop, plant twograins of flaxseed in each
bill, lhis win pa vent them",recipe,
"term.
White-House Whitewash.
The following recipe, which is fre­
quently inquired after, is given for the
famous whitewash with which the Pres­
idential mansion is adorned :
Take one-half bushel of nice unslackod
lime, slack it with boiling water; cover
it during tho process to keep in tho
steam. Strain the liquid through a line
sieve or strainer, and add to it a peck of
salt, previously dissolved m warm water;
three pounds of ground rice boiled to a
thin paste; one-half pound Spanish whit­
ing and one pound of clean glue which
has been previously dissolved by soak­
ing it well, aud then hang it over a slow
fire in a small kettle within a larger one
filled with water. Add five gallons of
hot water to the mixture, stir it well and
let it stand a few elays coverod from dust.
It should bo put on hot, and for this
purpose it can bo kept in a kettle on a
portable furnace. About a pint of this
mixture will cover a yard upon the out­
sido of a house, if properly applied.
Fine or coarse brushes may bo used ac
cording to the neatness of the job re
quired. It answers as well as oil paint
for wood, trick or stone, and is cheaper.
It retains its brilliancy for many years.
There is nothing of the kind that will
compare with it, either for inside or out
snie wort, uolonng matter may do
added of any shade desirable except
green, for which there is no material
that can bo used with limo. Snanish
brown will make reddish pink when
stirred in, more or less deep according
io quantity. A delicate tinge of tins is
very pretty for inside walls. Finely
pulverized common clay, well inixed
with Spanish brown, makes a reddish
stone color; yellow ochre stirred in
makes a yellowish wash, but chrome
goes further, and makes a color general­
ly esteemed prettier. It is best to try
experiments on a shingle and let it dry.
A Defendant's IVm to the Jury.
The Tl",recipe,
"r August.

THE USES OF THE LEM OS.
Few people know the value of lemon
juice. A piece of lemon bound upon a
com will cure it in a few days ; it should
be renewed night and morning. A free
use of lemon juice will always relieve a
cough. Most people feel poorly in the
spring, and take medicine for relief, but
if they would eat a lemon before break­
fast ev :ry day for a week—with or with­
out sugar, as they like—they would find
it better than medicine. Lemon juice
used according to this recipe will cure
consumption even after the doctors have
given it up as not to be benefited : Put
a dozen lemons into cold water and slow­
ly bring to a boil; boil slowly until the
lemons are soft, but not too soft, then
squeeze until all the juice is extracted,
add sugar- to your taste, and drink. In
this way use one dozen lemons a day. If
they cause pain, or loosen the bowels too
much, lessen the quantity and use five
or six a day until you are better, and
then begin again with a dozen a day.
After using five or six dozen, the patient
will begin to gain flesh and enjoy food.
Hold on to the lemons, and still use
them very freely several weeks more.
Another use of lemons is for a refresh­
ing drink in summer, or in sickness at
any time. Prepare as directed above, 1
and add water and sugar. But in order !
to have this keep well, after boiling the |
lemons, squeeze them and strain care- |
fully ; then to every half-pint of juice ;
add one pound of loaf or crushed su- j
gar, boil and stir a few minutes more j
until the sugar is dissolved, skim care- I
fully, and bottle. You will get more
juice from the lemons by boiling them,
and the preparation keeps better.
A gen",recipe,
